_id,id,tipologia,denominazione,via,civico,latitude,longitude,stelle,categoria,totalePostiLetto,totaleNumeroCamere,numeroSingole,numeroDoppie,numeroTriple,numeroQuadruple,numeroBagni,contattoCellulare,contattoEmail,contattoFacebook,contattoInstagram,contattoTelefono,contattoWebSite,contattoFax,contattoTwitter,accessibileDisabili,accettazioneGruppi,accettaAnimaliPiccolaTaglia,attivitaSportive,depositoValori,lavanderia,ristorante,tennis,parco,pistaBallo,servizioTelefono,televisione,tennisTavolo,ariaCondizionata,coperturaWifi,piscina,parcheggioCustodito,venditaAlimentiPropriaProduzione,trasportoClienti,bar,cassettaSicurezza,presaTelefonicaModem,spaccio,campiBocce,campoBeachVolley,campoCalcetto,campoPallavolo,attraccoNatanti,numeroBungalow,numeroDocce,numeroLavadini,numeroPiazzole
352,397140,Guest House o Affittacamere,BOTTEGA DELLE ARTI - GUEST HOUSE O AFFITTACAMERE DI LEALI MATTIA,Via Enrico Cialdini,14,41.8984124,12.5033567,"",2,6,3,,3,,,"",,mattia.leali74@gmail.com,"","",3384863579,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
353,395348,Guest House o Affittacamere,BOUTIQUE CENTRALE RELAIS,Via Tomacelli,103,41.904764,12.4764735,"",2,10,5,1,3,1,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
354,397008,Guest House o Affittacamere,BOUTIQUE - RELAIS BRAMANTE GUEST HOUSE O AFFITTACAMERE,Arco della Pace,10,41.9001332,12.4712748,"",2,11,5,1,2,2,,"",,vkomiakov1@gmail.com,"","",3206556797,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
355,397184,Guest House o Affittacamere,BOUTIQUE RELAIS BRAMANTE GUEST HOUSE O AFFITTACAMERE,Arco della Pace,12,41.9002323,12.4712107,"",2,9,5,1,4,,,"",,vkomiakov1@gmail.com,"","",3206556797,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
356,397781,Guest House o Affittacamere,Boutique Stop and Sea Guest House o Affittacamere,Viale Paolo Orlando,7,41.7316503,12.2843321,"",3,9,4,,3,1,,"",3208558879,alessandro.buda80@gmail.com,"","",683906996,www.boutiquehotelostia.it,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
357,396689,Guest House o Affittacamere,BQHOUSE GUEST HOUSE O AFFITTACAMERE,Via delle Fosse di Castello,6,41.9041477,12.4635792,"",2,12,6,2,2,2,,"",,infobqhouse@gmail.com,"","",6666666,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
358,397054,Guest House o Affittacamere,BQHOUSE TREVI,Vicolo Scavolino,61,41.9010848,12.4838825,"",2,9,5,1,4,,,"",3669398168,infobqhouse@gmail.com,"","",3669398168,www.bqhousecastello.com,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
359,397555,Guest House o Affittacamere,BRAMBLE LUXURY SUITES guest house o affittacamere,Via del Tritone,102,41.9033944,12.4869899,"",3,15,6,,4,1,1,"",,proietti09@gmail.com,"","",3387822476,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
360,396886,Guest House o Affittacamere,BRANCACCIO LUXURY SUITE GUEST HOUSE,Via Merulana,43,41.8946232,12.5007438,"",2,7,4,1,3,,,"",,simone.rotondi93@gmail.com,"","",393420213033,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
361,394822,Guest House o Affittacamere,BREAK IN ROME GUEST HOUSE o affittacamere,Via Chioggia,3,41.8823777,12.5237371,"",3,4,2,,2,,,"",,info@breakinrome.it,"","",3921257470,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
362,395418,Guest House o Affittacamere,BRISEIDE BOUTIQUE ROOMS guest house o affittacamere,Via Merulana,259,41.8955195,12.4997934,"",3,8,4,,4,,,"",,thaitasrl2020@gmail.com,"","",3397108260,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
363,395518,Guest House o Affittacamere,BULLICANTE,Via di Acqua Bullicante,15,41.8809934,12.5425535,"",2,10,5,,5,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
364,395403,Guest House o Affittacamere,BUNDI HOUSE,Via Cavour,295,41.8938992,12.489633,"",3,8,5,2,3,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
365,397332,Guest House o Affittacamere,BUONANOTTE ROMA 2,Via Rattazzi,57,41.8978609,12.5037681,"",2,7,3,,2,1,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
366,395803,Guest House o Affittacamere,BUONARROTI GUEST HOUSE,Via Buonarroti,18,41.8935584,12.502088,"",3,8,4,,4,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
367,397918,Guest House o Affittacamere,BUONARROTI HOME guest house o affittacamere,Via Carlo Alberto,43,41.8960966,12.5012367,"",2,9,5,1,4,,,"",,federicoscalia@hotmail.com,"","",644704334,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
368,395640,Guest House o Affittacamere,BUONARROTI SUITE,Via Carlo Alberto,43,41.8960966,12.5012367,"",3,12,6,,6,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
369,395673,Guest House o Affittacamere,BY ROME SUITE,Via Principe Amedeo,92,41.8985942,12.5010299,"",3,3,2,1,1,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
370,395622,Guest House o Affittacamere,BYE ROME,Via Principe Amedeo,92,41.8985942,12.5010299,"",3,12,6,,6,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
371,394900,Guest House o Affittacamere,C'EST LA VIE GUEST HOUSE O AFFITTACAMERE,Via Bernardino Telesio,16,41.9111892,12.4501098,"",3,10,5,1,3,1,,"",,info@romacestlavie.com,"","",3403655450,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
372,396312,Guest House o Affittacamere,C107 DESIGN GUEST HOUSE O AFFITTACAMERE,Piazza Benedetto Cairoli,107,41.8942777,12.4744456,"",3,13,5,,3,1,1,"",,rhomesrl@legalmail.it,"","",63225064,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
373,395013,Guest House o Affittacamere,CAESAR PLACE,Via Fornovo,3,41.9123515,12.4684799,"",2,15,6,1,1,4,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
374,395364,Guest House o Affittacamere,CALAMATTA,Via Luigi Calamatta,16,41.904824,12.4720286,"",3,5,3,1,2,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
375,394867,Guest House o Affittacamere,California III Floor,Via Principe Amedeo,47,41.8991216,12.4996877,"",2,14,6,,4,2,,"",,info@hotelcaliforniaroma.it,"","",3391574121,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
376,395608,Guest House o Affittacamere,CALIGOLA,Via Benedetto Musolino,23,41.8822347,12.4697684,"",1,9,5,1,4,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
377,398064,Guest House o Affittacamere,CAMPO MARZIO LUXURY SUITE,Via di Campo Marzio,52 A,41.9026413,12.4778013,"",3,10,5,,5,,,"",,info@campomarziosuites.com,"","",687679475,www.sites4rome.com,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
378,395529,Guest House o Affittacamere,CANCELLERIA 77,Piazza della Cancelleria,77,41.8964146,12.4724985,"",3,8,5,2,3,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
379,396567,Guest House o Affittacamere,CANCELLERIA DIECI,Via dei Leutari,20,41.8977759,12.4718775,"",2,12,5,,3,2,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
380,397897,Guest House o Affittacamere,Candia Inn,Via Candia,77,41.9080383,12.4529409,"",2,6,3,,3,,,"",,bebvaticano@gmail.com,"","",3497541010,http://candiainn.com,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
381,397947,Guest House o Affittacamere,CANDIA ROOMS GUEST HOUSE O AFFITTACAMERE,Via Candia,41,41.9082935,12.4541036,"",1,8,4,,4,,,"",,architettura.roma@gmail.com,"","",3389676754,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
382,397799,Guest House o Affittacamere,CANOVA ROOMS guest house o affittacamere,Via del Babuino,55,41.9082783,12.479338,"",3,11,5,,4,1,,"",,info@navonatowerrelais.com,"","",3383704013,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
383,397096,Guest House o Affittacamere,CANOVA TADOLINI LUXURY ROOMS,Via del Babuino,151,41.9081141,12.4791504,"",2,11,5,,4,1,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
384,395007,Guest House o Affittacamere,canova tadolini suites guest house o affittacamere,Via del Babuino,151,41.9081141,12.4791504,"",2,5,3,1,2,,,"",,sales@canovatadoliniroma.com,"","",63230102,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
385,397258,Guest House o Affittacamere,CAOS CALMO,Via Luigi Vittorio Bertarelli,11,41.9076774,12.5352256,"",3,10,6,2,4,,,"",,caoscalmo2022@gmail.com,"","",3284280457,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
386,395810,Guest House o Affittacamere,CAPITAL SUITE,Via Cicerone,44,41.9067575,12.4686842,"",3,10,5,,5,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
387,397337,Guest House o Affittacamere,Capitolina Guest House o affittacamere,Via Cernaia,47,41.9069189,12.5011023,"",3,10,4,,3,,1,"",,artesrlss@gmail.com,"","",3927924294,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
388,396456,Guest House o Affittacamere,Capitolium Rooms,Via Montebello,104,41.9064445,12.5015951,"",3,12,6,,6,,,"",,hotel@capitoliumrooms.com,"","",64464917,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
389,408552,Guest House o Affittacamere,CAPPADOCIA ROOMS 'GUEST HOUSE O AFFITTACAMERE',Via Cappadocia,10,41.8755799,12.511318,"",2,8,4,,4,,,"",,memarooms24@gmail.com,"","",3762059859,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
390,395570,Guest House o Affittacamere,CAPPUCCINO,Via Livorno,1,41.9144198,12.5217064,"",3,8,4,1,2,1,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
391,396004,Guest House o Affittacamere,CAPRANICA PRIVATE SUITES GUEST HOUSE O AFFITTACAMERE,Via del Collegio Capranica,4,41.9002759,12.4773653,"",2,18,6,,3,2,,"",,ensaysrl@gmail.com,"","",3463112459,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
392,396215,Guest House o Affittacamere,CAPRICCI ROMANI,Via di Porta Castello,33,41.9046043,12.4634635,"",3,9,4,1,2,,1,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
393,395554,Guest House o Affittacamere,CAPUT MUNDI,Via Rattazzi,65,41.8981368,12.504037,"",2,14,6,,4,2,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
394,396090,Guest House o Affittacamere,CARACALLA IMMOBILIARE S.R.L.S. GUEST HOUSE O AFFITTACAMERE,Via Pandosia,19 A,41.8802904,12.5044944,"",3,8,4,,4,,,"",,caracallaimmobiliaresrl@gmail.com,"","",689011315,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
395,395523,Guest House o Affittacamere,CARAMANNA SALVATORE,Via dei Mille,6,41.9041924,12.5030551,"",2,8,5,2,3,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
396,394824,Guest House o Affittacamere,CARDINALE SUITES,Via Cardinale Merry Del Val,21,41.887407,12.4719768,"",3,4,2,,2,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
397,395368,Guest House o Affittacamere,CARINA,Via Bixio,74,41.8928611,12.5080151,"",3,13,6,,5,1,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
398,397863,Guest House o Affittacamere,CARLO ALBERTO HOUSE,Via Carlo Alberto,63,41.8954982,12.5023344,"",3,12,5,1,1,3,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
399,396641,Guest House o Affittacamere,CAROLINE SUITE guest house o affittacamere,Via Milazzo,14,41.9019355,12.5041727,"",3,7,4,2,1,1,,"",,suite.carolina@gmail.com,"","",3483394319,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
400,395139,Guest House o Affittacamere,CASA ARGILETO GUEST HOUSE O AFFITTACAMERE,Via della Madonna dei Monti,108,41.89376,12.4881035,"",3,12,6,,6,,,"",,residenze@argileto.it,"","",688805491,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
401,397064,Guest House o Affittacamere,CASA ARPINELLI,Via della Panetteria,1,41.9025938,12.4852427,"",2,10,5,,5,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
402,397912,Guest House o Affittacamere,Casa Carlo,Via Dei Serpenti,29,41.8958922,12.4901758,"",3,11,4,,2,1,1,"",,info@montihouse.com,"","",64740704,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
403,397472,Guest House o Affittacamere,CASA CAU guest house o affittacamere,Via In Arcione,94,41.9014162,12.4848603,"",3,9,4,,3,1,,"",,pino@casacau.com,"","",647825952,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
404,395684,Guest House o Affittacamere,CASA CELESTE,Via Beltrami Scalia,24,41.9259345,12.5689332,"",3,9,5,1,4,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
405,395780,Guest House o Affittacamere,CASA CROSSING,Via Mario De Fiori,28,41.9057551,12.4809555,"",3,6,3,,3,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
406,395694,Guest House o Affittacamere,CASA DE' CORONARI,Via dei Coronari,234,41.9004947,12.4721119,"",3,12,6,,6,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
407,395509,Guest House o Affittacamere,CASA DE' FIORI,Piazza del Biscione,83,41.8955984,12.473148,"",1,12,6,,6,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
408,397459,Guest House o Affittacamere,CASA DI LINA GUEST HOUSE O AFFITTACAMERE,Via di San Martino ai Monti,36,41.8957709,12.499187,"",3,8,4,1,2,1,,"",,amministrazione@saxarosata.it,"","",3480047390,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
409,396019,Guest House o Affittacamere,CASA DI LUISA Guest House o Affittacamere,Via Buonarroti,39,41.893862,12.502998,"",3,4,2,,2,,,"",,amministrazione@saxarosata.it,"","",3480047390,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
410,395799,Guest House o Affittacamere,CASA DI MARTINA,Via Cesare Rasponi,10,41.9199343,12.5251869,"",3,6,3,,3,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
411,396263,Guest House o Affittacamere,CASA DOLLY,Via dei Baglioni,30,41.8786105,12.4243438,"",2,5,3,1,2,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
412,395446,Guest House o Affittacamere,CASA ELEGANTE,Via Anastasio II,167,41.8978319,12.4425549,"",3,10,4,1,,3,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
413,394758,Guest House o Affittacamere,CASA ELISA,Via Carlo Emanuele I,9,41.8911851,12.5092911,"",2,3,2,1,1,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
414,395689,Guest House o Affittacamere,CASA FABBRINI,Vicolo delle Orsoline,13,41.9071702,12.4791392,"",3,9,4,,3,1,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
415,396442,Guest House o Affittacamere,CASA HEBERART GUEST HOUSE CAPO LE CASE,Via di Capo Le Case,18,41.9038191,12.4847794,"",1,8,5,2,3,,,"",3277366473,casaheberart@gmail.com,casa heberart,"",642014107,www.casaheberart.com,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
416,396443,Guest House o Affittacamere,CASA HEBERART GUEST HOUSE SISTINA,Via Sistina,149,41.9037639,12.4877963,"",1,6,5,4,1,,,"",3277366473,casaheberart@gmail.com,casa heberart,"",642014107,www.casaheberart.com,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
417,397187,Guest House o Affittacamere,CASA KOTBI,Via Conte Verde,16,41.8936808,12.5062532,"",3,11,5,,4,1,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
418,396940,Guest House o Affittacamere,CASA LUISA,Via Cremona,21,41.9112129,12.5198095,"",2,8,3,,1,2,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
419,395825,Guest House o Affittacamere,CASA MAGINI S.R.L.,Via di Casal Bianco,95,41.9398604,12.6258349,"",3,5,5,5,,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
420,395270,Guest House o Affittacamere,CASA MAREL GUEST HOUSE O AFFITTACAMERE,Via delle Fiamme Gialle,51,41.7321489,12.2931307,"",3,4,2,,2,,,"",3290606141,mari.costi@yahoo.com,"","",3290606141,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
